"On","Prec. m/z","Z","Ret. Time (min)","Delta Ret. Time (min)","Iso. Width","Collision Energy"
"TRUE","208.989","1","1.809","0.2","Narrow (~1.3 m/z)","20"
"TRUE","441.3274","1","7.139","0.2","Narrow (~1.3 m/z)","20"
"TRUE","475.2366","1","7.214","0.2","Narrow (~1.3 m/z)","20"
"TRUE","744.9525","1","7.708","0.2","Narrow (~1.3 m/z)","20"
"TRUE","860.5468","1","8.338","0.2","Narrow (~1.3 m/z)","20"
"TRUE","488.2046","1","4.906","0.2","Narrow (~1.3 m/z)","20"
"TRUE","158.9758","1","11.84","0.2","Narrow (~1.3 m/z)","20"
"TRUE","253.2172","1","9.36","0.2","Narrow (~1.3 m/z)","20"
"TRUE","573.4517","1","9.728","0.2","Narrow (~1.3 m/z)","20"
"TRUE","873.1585","1","10.791","0.2","Narrow (~1.3 m/z)","20"
"TRUE","669.1395","1","10.535","0.2","Narrow (~1.3 m/z)","20"
"TRUE","337.2049","1","8.087","0.2","Narrow (~1.3 m/z)","20"
"TRUE","254.6234","1","5.314","0.2","Narrow (~1.3 m/z)","20"
"TRUE","811.67","1","12.571","0.2","Narrow (~1.3 m/z)","20"
"TRUE","926.6119","1","12.381","0.2","Narrow (~1.3 m/z)","20"
"TRUE","806.5943","1","11.746","0.2","Narrow (~1.3 m/z)","20"
"TRUE","100.9336","1","11.791","0.2","Narrow (~1.3 m/z)","20"
"TRUE","561.4875","1","11.74","0.2","Narrow (~1.3 m/z)","20"
"TRUE","859.5415","1","10.939","0.2","Narrow (~1.3 m/z)","20"
"TRUE","444.9723","1","5.762","0.2","Narrow (~1.3 m/z)","20"
"TRUE","279.1634","1","7.427","0.2","Narrow (~1.3 m/z)","20"
"TRUE","597.3064","1","7.73","0.2","Narrow (~1.3 m/z)","20"
"TRUE","595.2886","1","7.699","0.2","Narrow (~1.3 m/z)","20"
"TRUE","648.3544","1","8.496","0.2","Narrow (~1.3 m/z)","20"
"TRUE","480.3451","1","8.431","0.2","Narrow (~1.3 m/z)","20"
"TRUE","377.2929","1","8.899","0.2","Narrow (~1.3 m/z)","20"
"TRUE","664.4172","1","9.642","0.2","Narrow (~1.3 m/z)","20"
"TRUE","445.3326","1","10.013","0.2","Narrow (~1.3 m/z)","20"
"TRUE","763.5807","1","11.052","0.2","Narrow (~1.3 m/z)","20"
"TRUE","935.2188","1","11.341","0.2","Narrow (~1.3 m/z)","20"
"TRUE","79.1003","1","1.043","0.2","Narrow (~1.3 m/z)","20"
"TRUE","313.0782","1","6.978","0.2","Narrow (~1.3 m/z)","20"
"TRUE","694.9559","1","7.367","0.2","Narrow (~1.3 m/z)","20"
"TRUE","267.1961","1","7.739","0.2","Narrow (~1.3 m/z)","20"
"TRUE","652.3068","1","7.61","0.2","Narrow (~1.3 m/z)","20"
"TRUE","135.1051","1","4.834","0.2","Narrow (~1.3 m/z)","20"
"TRUE","310.8379","1","5.083","0.2","Narrow (~1.3 m/z)","20"
"TRUE","345.1764","1","5.425","0.2","Narrow (~1.3 m/z)","20"
"TRUE","495.407","1","9.562","0.2","Narrow (~1.3 m/z)","20"
"TRUE","849.6085","1","12.391","0.2","Narrow (~1.3 m/z)","20"
"TRUE","876.5043","1","11.879","0.2","Narrow (~1.3 m/z)","20"
"TRUE","397.2228","1","6.991","0.2","Narrow (~1.3 m/z)","20"
"TRUE","293.2106","1","7.055","0.2","Narrow (~1.3 m/z)","20"
"TRUE","596.0074","1","8.489","0.2","Narrow (~1.3 m/z)","20"
"TRUE","463.341","1","8.706","0.2","Narrow (~1.3 m/z)","20"
"TRUE","744.4254","1","5.73","0.2","Narrow (~1.3 m/z)","20"
"TRUE","158.9758","1","12.438","0.2","Narrow (~1.3 m/z)","20"
"TRUE","424.3509","1","9.974","0.2","Narrow (~1.3 m/z)","20"
"TRUE","772.5271","1","11.961","0.2","Narrow (~1.3 m/z)","20"
"TRUE","618.488","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","375.3864","1","10.462","0.2","Narrow (~1.3 m/z)","20"
"TRUE","230.0131","1","0.554","0.2","Narrow (~1.3 m/z)","20"
"TRUE","325.184","1","7.486","0.2","Narrow (~1.3 m/z)","20"
"TRUE","710.2594","1","7.766","0.2","Narrow (~1.3 m/z)","20"
"TRUE","241.0386","1","4.581","0.2","Narrow (~1.3 m/z)","20"
"TRUE","395.2079","1","5.784","0.2","Narrow (~1.3 m/z)","20"
"TRUE","744.5856","1","4.032","0.2","Narrow (~1.3 m/z)","20"
"TRUE","723.5344","1","12.62","0.2","Narrow (~1.3 m/z)","20"
"TRUE","465.1737","1","9.36","0.2","Narrow (~1.3 m/z)","20"
"TRUE","288.9486","1","9.361","0.2","Narrow (~1.3 m/z)","20"
"TRUE","533.2916","1","9.96","0.2","Narrow (~1.3 m/z)","20"
"TRUE","937.2159","1","11.459","0.2","Narrow (~1.3 m/z)","20"
"TRUE","355.2851","1","10.698","0.2","Narrow (~1.3 m/z)","20"
"TRUE","626.9678","1","7.159","0.2","Narrow (~1.3 m/z)","20"
"TRUE","507.2272","1","4.53","0.2","Narrow (~1.3 m/z)","20"
"TRUE","234.9836","1","4.736","0.2","Narrow (~1.3 m/z)","20"
"TRUE","217.0177","1","3.226","0.2","Narrow (~1.3 m/z)","20"
"TRUE","533.3827","1","9.386","0.2","Narrow (~1.3 m/z)","20"
"TRUE","456.1011","1","9.907","0.2","Narrow (~1.3 m/z)","20"
"TRUE","842.5772","1","12.176","0.2","Narrow (~1.3 m/z)","20"
"TRUE","132.9234","1","11.462","0.2","Narrow (~1.3 m/z)","20"
"TRUE","144.9233","1","11.121","0.2","Narrow (~1.3 m/z)","20"
"TRUE","938.5352","1","11.373","0.2","Narrow (~1.3 m/z)","20"
"TRUE","943.183","1","10.927","0.2","Narrow (~1.3 m/z)","20"
"TRUE","183.8486","1","0.912","0.2","Narrow (~1.3 m/z)","20"
"TRUE","147.0665","1","0.593","0.2","Narrow (~1.3 m/z)","20"
"TRUE","689.4447","1","7.176","0.2","Narrow (~1.3 m/z)","20"
"TRUE","309.1741","1","7.327","0.2","Narrow (~1.3 m/z)","20"
"TRUE","556.3248","1","7.582","0.2","Narrow (~1.3 m/z)","20"
"TRUE","385.1684","1","4.376","0.2","Narrow (~1.3 m/z)","20"
"TRUE","692.5606","1","3.558","0.2","Narrow (~1.3 m/z)","20"
"TRUE","199.007","1","3.138","0.2","Narrow (~1.3 m/z)","20"
"TRUE","514.3241","1","3.261","0.2","Narrow (~1.3 m/z)","20"
"TRUE","454.3611","1","9.543","0.2","Narrow (~1.3 m/z)","20"
"TRUE","313.0783","1","12.546","0.2","Narrow (~1.3 m/z)","20"
"TRUE","313.0782","1","12.336","0.2","Narrow (~1.3 m/z)","20"
"TRUE","840.6007","1","11.937","0.2","Narrow (~1.3 m/z)","20"
"TRUE","927.6158","1","12.101","0.2","Narrow (~1.3 m/z)","20"
"TRUE","549.4535","1","11.004","0.2","Narrow (~1.3 m/z)","20"
"TRUE","882.5094","1","10.939","0.2","Narrow (~1.3 m/z)","20"
"TRUE","351.251","1","10.605","0.2","Narrow (~1.3 m/z)","20"
"TRUE","254.9285","1","1.426","0.2","Narrow (~1.3 m/z)","20"
"TRUE","247.1701","1","7.097","0.2","Narrow (~1.3 m/z)","20"
"TRUE","539.3403","1","7.076","0.2","Narrow (~1.3 m/z)","20"
"TRUE","360.9899","1","5.718","0.2","Narrow (~1.3 m/z)","20"
"TRUE","431.2118","1","7.572","0.2","Narrow (~1.3 m/z)","20"
"TRUE","776.9574","1","8.165","0.2","Narrow (~1.3 m/z)","20"
"TRUE","582.0005","1","7.754","0.2","Narrow (~1.3 m/z)","20"
"TRUE","675.2918","1","7.619","0.2","Narrow (~1.3 m/z)","20"
"TRUE","189.1129","1","4.184","0.2","Narrow (~1.3 m/z)","20"
"TRUE","283.2663","1","9.911","0.2","Narrow (~1.3 m/z)","20"
"TRUE","844.6615","1","12.462","0.2","Narrow (~1.3 m/z)","20"
"TRUE","842.6256","1","12.388","0.2","Narrow (~1.3 m/z)","20"
"TRUE","239.0598","1","11.859","0.2","Narrow (~1.3 m/z)","20"
"TRUE","748.5147","1","11.016","0.2","Narrow (~1.3 m/z)","20"
"TRUE","405.0885","1","6.621","0.2","Narrow (~1.3 m/z)","20"
"TRUE","526.0894","1","7.572","0.2","Narrow (~1.3 m/z)","20"
"TRUE","323.1687","1","7.42","0.2","Narrow (~1.3 m/z)","20"
"TRUE","271.2272","1","8.355","0.2","Narrow (~1.3 m/z)","20"
"TRUE","211.1335","1","5.444","0.2","Narrow (~1.3 m/z)","20"
"TRUE","207.012","1","3.032","0.2","Narrow (~1.3 m/z)","20"
"TRUE","226.018","1","2.886","0.2","Narrow (~1.3 m/z)","20"
"TRUE","178.9776","1","3.558","0.2","Narrow (~1.3 m/z)","20"
"TRUE","680.0564","1","9.154","0.2","Narrow (~1.3 m/z)","20"
"TRUE","239.0599","1","12.562","0.2","Narrow (~1.3 m/z)","20"
"TRUE","240.0605","1","11.571","0.2","Narrow (~1.3 m/z)","20"
"TRUE","986.4679","1","10.792","0.2","Narrow (~1.3 m/z)","20"
"TRUE","567.1692","1","10.605","0.2","Narrow (~1.3 m/z)","20"
