"On","Prec. m/z","Z","Ret. Time (min)","Delta Ret. Time (min)","Iso. Width","Collision Energy"
"TRUE","342.372748655894","1","12.6","0.2","Narrow (~1.3 m/z)","20"
"TRUE","346.259431912381","1","10.093","0.2","Narrow (~1.3 m/z)","20"
"TRUE","349.18304689978","1","1.034","0.2","Narrow (~1.3 m/z)","20"
"TRUE","350.302651540325","1","9.617","0.2","Narrow (~1.3 m/z)","20"
"TRUE","357.249638190795","1","10.8","0.2","Narrow (~1.3 m/z)","20"
"TRUE","358.170373863134","1","9.648","0.2","Narrow (~1.3 m/z)","20"
"TRUE","361.13261819417","1","7.019","0.2","Narrow (~1.3 m/z)","20"
"TRUE","363.193216460638","1","9.122","0.2","Narrow (~1.3 m/z)","20"
"TRUE","363.19813524886","1","10.305","0.2","Narrow (~1.3 m/z)","20"
"TRUE","364.257471234701","1","11.043","0.2","Narrow (~1.3 m/z)","20"
"TRUE","364.736919376061","1","10.8","0.2","Narrow (~1.3 m/z)","20"
"TRUE","375.198828264285","1","9.638","0.2","Narrow (~1.3 m/z)","20"
"TRUE","377.245923909717","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","379.251350584968","1","11.276","0.2","Narrow (~1.3 m/z)","20"
"TRUE","380.163728249233","1","7.019","0.2","Narrow (~1.3 m/z)","20"
"TRUE","383.265279503573","1","11.134","0.2","Narrow (~1.3 m/z)","20"
"TRUE","383.925938127884","1","0.599","0.2","Narrow (~1.3 m/z)","20"
"TRUE","385.253139859954","1","9.365","0.2","Narrow (~1.3 m/z)","20"
"TRUE","388.153292335448","1","1.125","0.2","Narrow (~1.3 m/z)","20"
"TRUE","389.162302526626","1","4.977","0.2","Narrow (~1.3 m/z)","20"
"TRUE","393.209240147948","1","1.347","0.2","Narrow (~1.3 m/z)","20"
"TRUE","394.745387088627","1","11.498","0.2","Narrow (~1.3 m/z)","20"
"TRUE","399.159868490717","1","6.584","0.2","Narrow (~1.3 m/z)","20"
"TRUE","411.770240692799","1","11.761","0.2","Narrow (~1.3 m/z)","20"
"TRUE","414.31994015929","1","6.493","0.2","Narrow (~1.3 m/z)","20"
"TRUE","421.251234487899","1","10.608","0.2","Narrow (~1.3 m/z)","20"
"TRUE","422.762501507178","1","11.518","0.2","Narrow (~1.3 m/z)","20"
"TRUE","425.785533179519","1","12.165","0.2","Narrow (~1.3 m/z)","20"
"TRUE","430.315889786171","1","5.472","0.2","Narrow (~1.3 m/z)","20"
"TRUE","442.352150802456","1","7.12","0.2","Narrow (~1.3 m/z)","20"
"TRUE","456.331619796951","1","5.775","0.2","Narrow (~1.3 m/z)","20"
"TRUE","463.232425268849","1","6.857","0.2","Narrow (~1.3 m/z)","20"
"TRUE","467.347864603899","1","6.22","0.2","Narrow (~1.3 m/z)","20"
"TRUE","469.388369695505","1","9.739","0.2","Narrow (~1.3 m/z)","20"
"TRUE","471.738208491468","1","3.693","0.2","Narrow (~1.3 m/z)","20"
"TRUE","475.132339877344","1","0.791","0.2","Narrow (~1.3 m/z)","20"
"TRUE","476.274703976015","1","8.232","0.2","Narrow (~1.3 m/z)","20"
"TRUE","491.370734019624","1","9.688","0.2","Narrow (~1.3 m/z)","20"
"TRUE","497.283512638399","1","7.019","0.2","Narrow (~1.3 m/z)","20"
"TRUE","515.314202232411","1","8.121","0.2","Narrow (~1.3 m/z)","20"
"TRUE","522.357062678664","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","531.323754554367","1","7.889","0.2","Narrow (~1.3 m/z)","20"
"TRUE","531.826083959076","1","7.889","0.2","Narrow (~1.3 m/z)","20"
"TRUE","533.840977969185","1","8.323","0.2","Narrow (~1.3 m/z)","20"
"TRUE","533.903865645955","1","10.8","0.2","Narrow (~1.3 m/z)","20"
"TRUE","534.335965293908","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","540.365368890042","1","6.655","0.2","Narrow (~1.3 m/z)","20"
"TRUE","541.831181781307","1","8.323","0.2","Narrow (~1.3 m/z)","20"
"TRUE","551.210638956539","1","1.256","0.2","Narrow (~1.3 m/z)","20"
"TRUE","551.313499761954","1","7.899","0.2","Narrow (~1.3 m/z)","20"
"TRUE","560.20572030185","1","3.743","0.2","Narrow (~1.3 m/z)","20"
"TRUE","560.309667990867","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","564.323781627757","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","581.453775850221","1","11.488","0.2","Narrow (~1.3 m/z)","20"
"TRUE","587.117186340722","1","4.006","0.2","Narrow (~1.3 m/z)","20"
"TRUE","591.316826484639","1","4.087","0.2","Narrow (~1.3 m/z)","20"
"TRUE","592.333914109752","1","8.273","0.2","Narrow (~1.3 m/z)","20"
"TRUE","604.826265829724","1","11.154","0.2","Narrow (~1.3 m/z)","20"
"TRUE","606.30735170063","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","606.369923082705","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","608.524609177041","1","12.347","0.2","Narrow (~1.3 m/z)","20"
"TRUE","611.368020064963","1","9.294","0.2","Narrow (~1.3 m/z)","20"
"TRUE","613.885324203776","1","10.275","0.2","Narrow (~1.3 m/z)","20"
"TRUE","617.278165622456","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","633.461477792741","1","10.083","0.2","Narrow (~1.3 m/z)","20"
"TRUE","635.322511846147","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","657.590365091186","1","3.764","0.2","Narrow (~1.3 m/z)","20"
"TRUE","661.52729927262","1","10.507","0.2","Narrow (~1.3 m/z)","20"
"TRUE","665.44122518734","1","9.375","0.2","Narrow (~1.3 m/z)","20"
"TRUE","675.54465426895","1","10.8","0.2","Narrow (~1.3 m/z)","20"
"TRUE","678.507173679248","1","10.871","0.2","Narrow (~1.3 m/z)","20"
"TRUE","686.41836603987","1","10.093","0.2","Narrow (~1.3 m/z)","20"
"TRUE","694.517180078344","1","10.79","0.2","Narrow (~1.3 m/z)","20"
"TRUE","700.57094787934","1","11.518","0.2","Narrow (~1.3 m/z)","20"
"TRUE","701.560618325069","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","704.524143970343","1","11.013","0.2","Narrow (~1.3 m/z)","20"
"TRUE","717.590056502845","1","11.518","0.2","Narrow (~1.3 m/z)","20"
"TRUE","720.533745224797","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","720.589351800493","1","12.064","0.2","Narrow (~1.3 m/z)","20"
"TRUE","721.034910155491","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","728.018855701595","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","729.52148468949","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","739.514746332564","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","745.523189762445","1","10.952","0.2","Narrow (~1.3 m/z)","20"
"TRUE","748.545197355946","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","749.038759603323","1","11.296","0.2","Narrow (~1.3 m/z)","20"
"TRUE","749.556239742618","1","11.144","0.2","Narrow (~1.3 m/z)","20"
"TRUE","754.537428045623","1","11.174","0.2","Narrow (~1.3 m/z)","20"
"TRUE","760.586911633266","1","11.882","0.2","Narrow (~1.3 m/z)","20"
"TRUE","766.48470625639","1","7.98","0.2","Narrow (~1.3 m/z)","20"
"TRUE","770.567571198342","1","11.518","0.2","Narrow (~1.3 m/z)","20"
"TRUE","772.078512967003","1","11.882","0.2","Narrow (~1.3 m/z)","20"
"TRUE","773.65153215091","1","12.398","0.2","Narrow (~1.3 m/z)","20"
"TRUE","774.540784244084","1","12.297","0.2","Narrow (~1.3 m/z)","20"
"TRUE","774.641197357544","1","12.539","0.2","Narrow (~1.3 m/z)","20"
"TRUE","776.520963979837","1","11.185","0.2","Narrow (~1.3 m/z)","20"
"TRUE","777.692909244052","1","5.28","0.2","Narrow (~1.3 m/z)","20"
"TRUE","786.60229250297","1","12.024","0.2","Narrow (~1.3 m/z)","20"
"TRUE","786.977527351701","1","7.949","0.2","Narrow (~1.3 m/z)","20"
"TRUE","788.432141516409","1","9.638","0.2","Narrow (~1.3 m/z)","20"
"TRUE","794.606556104522","1","11.953","0.2","Narrow (~1.3 m/z)","20"
"TRUE","795.510458128462","1","8.323","0.2","Narrow (~1.3 m/z)","20"
"TRUE","796.62061361924","1","12.266","0.2","Narrow (~1.3 m/z)","20"
"TRUE","797.594309009295","1","12.024","0.2","Narrow (~1.3 m/z)","20"
"TRUE","806.965902520041","1","7.889","0.2","Narrow (~1.3 m/z)","20"
"TRUE","807.069186701684","1","11.761","0.2","Narrow (~1.3 m/z)","20"
"TRUE","807.490850876703","1","8.323","0.2","Narrow (~1.3 m/z)","20"
"TRUE","810.601486721565","1","12.024","0.2","Narrow (~1.3 m/z)","20"
"TRUE","813.543019781481","1","11.458","0.2","Narrow (~1.3 m/z)","20"
"TRUE","813.68569832198","1","12.58","0.2","Narrow (~1.3 m/z)","20"
"TRUE","814.571391908661","1","11.923","0.2","Narrow (~1.3 m/z)","20"
"TRUE","816.569733430645","1","8","0.2","Narrow (~1.3 m/z)","20"
"TRUE","818.637324170721","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","820.525562259873","1","11.447","0.2","Narrow (~1.3 m/z)","20"
"TRUE","821.085080739082","1","12.054","0.2","Narrow (~1.3 m/z)","20"
"TRUE","821.131418375305","1","12.317","0.2","Narrow (~1.3 m/z)","20"
"TRUE","830.472199303246","1","11.164","0.2","Narrow (~1.3 m/z)","20"
"TRUE","834.598991149897","1","12.165","0.2","Narrow (~1.3 m/z)","20"
"TRUE","834.599852283401","1","11.953","0.2","Narrow (~1.3 m/z)","20"
"TRUE","837.538396429929","1","10.79","0.2","Narrow (~1.3 m/z)","20"
"TRUE","838.968455819165","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","846.540788315325","1","11.761","0.2","Narrow (~1.3 m/z)","20"
"TRUE","855.665694087392","1","10.265","0.2","Narrow (~1.3 m/z)","20"
"TRUE","859.520449026202","1","10.8","0.2","Narrow (~1.3 m/z)","20"
"TRUE","863.553753929385","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","872.648463204323","1","12.651","0.2","Narrow (~1.3 m/z)","20"
"TRUE","876.451040118015","1","3.764","0.2","Narrow (~1.3 m/z)","20"
"TRUE","882.590701418816","1","10.962","0.2","Narrow (~1.3 m/z)","20"
"TRUE","886.510697203686","1","11.761","0.2","Narrow (~1.3 m/z)","20"
"TRUE","891.741142419728","1","14.015","0.2","Narrow (~1.3 m/z)","20"
"TRUE","903.678647657327","1","12.024","0.2","Narrow (~1.3 m/z)","20"
"TRUE","913.590697890715","1","12.347","0.2","Narrow (~1.3 m/z)","20"
"TRUE","915.609184947513","1","12.59","0.2","Narrow (~1.3 m/z)","20"
"TRUE","929.692312409011","1","12.165","0.2","Narrow (~1.3 m/z)","20"
"TRUE","954.610119190925","1","12.59","0.2","Narrow (~1.3 m/z)","20"
"TRUE","964.645324099697","1","8.707","0.2","Narrow (~1.3 m/z)","20"
"TRUE","974.608578838981","1","12.165","0.2","Narrow (~1.3 m/z)","20"
"TRUE","989.245463191195","1","3.784","0.2","Narrow (~1.3 m/z)","20"
"TRUE","994.715378085583","1","12.438","0.2","Narrow (~1.3 m/z)","20"
