"On","Prec. m/z","Z","Ret. Time (min)","Delta Ret. Time (min)","Iso. Width","Collision Energy"
"TRUE","757.5366","1","10.277","0.2","Narrow (~1.3 m/z)","20"
"TRUE","162.1124","1","0.991","0.2","Narrow (~1.3 m/z)","20"
"TRUE","585.2707","1","9.183","0.2","Narrow (~1.3 m/z)","20"
"TRUE","526.2643","1","6.858","0.2","Narrow (~1.3 m/z)","20"
"TRUE","195.0879","1","1.196","0.2","Narrow (~1.3 m/z)","20"
"TRUE","402.3604","1","7.123","0.2","Narrow (~1.3 m/z)","20"
"TRUE","283.2417","1","4.218","0.2","Narrow (~1.3 m/z)","20"
"TRUE","608.3233","1","8.858","0.2","Narrow (~1.3 m/z)","20"
"TRUE","461.3236","1","9.173","0.2","Narrow (~1.3 m/z)","20"
"TRUE","510.3918","1","9.173","0.2","Narrow (~1.3 m/z)","20"
"TRUE","611.368","1","9.302","0.2","Narrow (~1.3 m/z)","20"
"TRUE","706.5405","1","11.371","0.2","Narrow (~1.3 m/z)","20"
"TRUE","393.2539","1","9.197","0.2","Narrow (~1.3 m/z)","20"
"TRUE","300.2781","1","3.971","0.2","Narrow (~1.3 m/z)","20"
"TRUE","222.0758","1","3.466","0.2","Narrow (~1.3 m/z)","20"
"TRUE","125.9861","1","1.201","0.2","Narrow (~1.3 m/z)","20"
"TRUE","785.6633","1","13.759","0.2","Narrow (~1.3 m/z)","20"
"TRUE","544.34","1","7.92","0.2","Narrow (~1.3 m/z)","20"
"TRUE","595.4934","1","10.209","0.2","Narrow (~1.3 m/z)","20"
"TRUE","102.0073","1","8.244","0.2","Narrow (~1.3 m/z)","20"
"TRUE","376.2601","1","5.764","0.2","Narrow (~1.3 m/z)","20"
"TRUE","125.9863","1","9.344","0.2","Narrow (~1.3 m/z)","20"
"TRUE","287.131","1","4.868","0.2","Narrow (~1.3 m/z)","20"
"TRUE","105.0334","1","1.256","0.2","Narrow (~1.3 m/z)","20"
"TRUE","229.0866","1","1.217","0.2","Narrow (~1.3 m/z)","20"
"TRUE","817.7287","1","13.988","0.2","Narrow (~1.3 m/z)","20"
"TRUE","279.6477","1","7.867","0.2","Narrow (~1.3 m/z)","20"
"TRUE","509.266","1","8.014","0.2","Narrow (~1.3 m/z)","20"
"TRUE","873.6311","1","11.32","0.2","Narrow (~1.3 m/z)","20"
"TRUE","878.5846","1","12.156","0.2","Narrow (~1.3 m/z)","20"
"TRUE","822.0918","1","12.088","0.2","Narrow (~1.3 m/z)","20"
"TRUE","321.0645","1","4.756","0.2","Narrow (~1.3 m/z)","20"
"TRUE","342.3164","1","5.58","0.2","Narrow (~1.3 m/z)","20"
"TRUE","432.3107","1","5.471","0.2","Narrow (~1.3 m/z)","20"
"TRUE","265.1183","1","1.24","0.2","Narrow (~1.3 m/z)","20"
"TRUE","899.7101","1","13.813","0.2","Narrow (~1.3 m/z)","20"
"TRUE","141.9586","1","10.406","0.2","Narrow (~1.3 m/z)","20"
"TRUE","756.625","1","12.398","0.2","Narrow (~1.3 m/z)","20"
"TRUE","217.1795","1","6.369","0.2","Narrow (~1.3 m/z)","20"
"TRUE","879.741","1","14.051","0.2","Narrow (~1.3 m/z)","20"
"TRUE","255.1934","1","13.087","0.2","Narrow (~1.3 m/z)","20"
"TRUE","519.4038","1","9.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","833.2243","1","11.201","0.2","Narrow (~1.3 m/z)","20"
"TRUE","521.1379","1","11.905","0.2","Narrow (~1.3 m/z)","20"
"TRUE","820.591","1","12.408","0.2","Narrow (~1.3 m/z)","20"
"TRUE","392.2885","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","865.6208","1","9.738","0.2","Narrow (~1.3 m/z)","20"
"TRUE","161.0183","1","0.658","0.2","Narrow (~1.3 m/z)","20"
"TRUE","290.1391","1","1.768","0.2","Narrow (~1.3 m/z)","20"
"TRUE","397.2949","1","7.978","0.2","Narrow (~1.3 m/z)","20"
"TRUE","432.3455","1","7.674","0.2","Narrow (~1.3 m/z)","20"
"TRUE","459.3049","1","8.93","0.2","Narrow (~1.3 m/z)","20"
"TRUE","440.3699","1","9.181","0.2","Narrow (~1.3 m/z)","20"
"TRUE","856.5824","1","11.973","0.2","Narrow (~1.3 m/z)","20"
"TRUE","537.1493","1","9.171","0.2","Narrow (~1.3 m/z)","20"
"TRUE","512.5034","1","9.597","0.2","Narrow (~1.3 m/z)","20"
"TRUE","736.0049","1","6.744","0.2","Narrow (~1.3 m/z)","20"
"TRUE","503.3059","1","3.056","0.2","Narrow (~1.3 m/z)","20"
"TRUE","584.2579","1","5.575","0.2","Narrow (~1.3 m/z)","20"
"TRUE","223.1537","1","1.557","0.2","Narrow (~1.3 m/z)","20"
"TRUE","536.1655","1","12.413","0.2","Narrow (~1.3 m/z)","20"
"TRUE","577.5158","1","13.153","0.2","Narrow (~1.3 m/z)","20"
"TRUE","582.2925","1","7.914","0.2","Narrow (~1.3 m/z)","20"
"TRUE","550.6282","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","552.6077","1","11.213","0.2","Narrow (~1.3 m/z)","20"
"TRUE","814.6327","1","12.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","795.0694","1","11.708","0.2","Narrow (~1.3 m/z)","20"
"TRUE","257.7227","1","9.564","0.2","Narrow (~1.3 m/z)","20"
"TRUE","620.4115","1","9.311","0.2","Narrow (~1.3 m/z)","20"
"TRUE","793.6269","1","9.59","0.2","Narrow (~1.3 m/z)","20"
"TRUE","326.378","1","8.505","0.2","Narrow (~1.3 m/z)","20"
"TRUE","315.2527","1","6.619","0.2","Narrow (~1.3 m/z)","20"
"TRUE","787.6796","1","13.742","0.2","Narrow (~1.3 m/z)","20"
"TRUE","782.6521","1","13.884","0.2","Narrow (~1.3 m/z)","20"
"TRUE","762.5592","1","12.499","0.2","Narrow (~1.3 m/z)","20"
"TRUE","742.5221","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","584.4214","1","10.359","0.2","Narrow (~1.3 m/z)","20"
"TRUE","436.3417","1","10.283","0.2","Narrow (~1.3 m/z)","20"
"TRUE","368.4251","1","8.94","0.2","Narrow (~1.3 m/z)","20"
"TRUE","488.3645","1","9.546","0.2","Narrow (~1.3 m/z)","20"
"TRUE","339.1587","1","8.29","0.2","Narrow (~1.3 m/z)","20"
"TRUE","299.149","1","5.648","0.2","Narrow (~1.3 m/z)","20"
"TRUE","272.1858","1","5.55","0.2","Narrow (~1.3 m/z)","20"
"TRUE","224.021","1","5.88","0.2","Narrow (~1.3 m/z)","20"
"TRUE","219.0861","1","2.749","0.2","Narrow (~1.3 m/z)","20"
"TRUE","242.1304","1","3.656","0.2","Narrow (~1.3 m/z)","20"
"TRUE","399.3038","1","9.36","0.2","Narrow (~1.3 m/z)","20"
"TRUE","538.6187","1","11.089","0.2","Narrow (~1.3 m/z)","20"
"TRUE","345.2335","1","9.602","0.2","Narrow (~1.3 m/z)","20"
"TRUE","346.1797","1","7.373","0.2","Narrow (~1.3 m/z)","20"
"TRUE","156.1381","1","3.056","0.2","Narrow (~1.3 m/z)","20"
"TRUE","521.1398","1","4.259","0.2","Narrow (~1.3 m/z)","20"
